address	family	index	addressKind	sourceKinds	labels	readCount	writeCount	charaSeedCount	fileCount	familyOwnerDomain	familyOwnerPath	familyPersistence	familyStatus	mappingAction	sampleEvidence
EXP:9	EXP	9	fixed-index	charaSeed|csvDefinition|erbUsage	1 | 감독경험	2	2	1	6	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/exp.csv:11 9,감독경험
EXP:90	EXP	90	fixed-index	csvDefinition|erbUsage	공헌도	31	10	0	9	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/exp.csv:66 90,공헌도
EXP:91	EXP	91	fixed-index	csvDefinition|erbUsage	인기	65	8	0	11	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/exp.csv:67 91,인기
EXP:92	EXP	92	fixed-index	charaSeed|csvDefinition|erbUsage	5 | 훈계경험	1	1	2	5	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/exp.csv:68 92,훈계경험
EXPLV	EXPLV		family-declaration	variableSize		0	0	0	1	catalog	catalog.thresholds	catalog	mapped	definition-only	variableSize:original-game/CSV/VariableSize.CSV:None EXPLV,1000
EXPLV:0	EXPLV	0	fixed-index	erbUsage		2	0	0	2	catalog	catalog.thresholds	catalog	mapped	definition-only	erbUsage:original-game/ERB/指導関係/COMF16.ERB:170 IF EXP:54 <= EXPLV:0
EXPLV:1	EXPLV	1	fixed-index	erbUsage		67	0	0	52	catalog	catalog.thresholds	catalog	mapped	definition-only	erbUsage:original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:719 IF EXP:3 < EXPLV:1
EXPLV:10	EXPLV	10	fixed-index	erbUsage		1	0	0	1	catalog	catalog.thresholds	catalog	mapped	definition-only	erbUsage:original-game/ERB/指導関係/COMF23.ERB:304 SIF EXPLV:10 >= 3
EXPLV:2	EXPLV	2	fixed-index	erbUsage		73	0	0	53	catalog	catalog.thresholds	catalog	mapped	definition-only	erbUsage:original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:722 ELSEIF EXP:3 < EXPLV:2
EXPLV:3	EXPLV	3	fixed-index	erbUsage		98	0	0	70	catalog	catalog.thresholds	catalog	mapped	definition-only	erbUsage:original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:1273 IF EXP:0 >= EXPLV:3
EXPLV:4	EXPLV	4	fixed-index	erbUsage		79	0	0	54	catalog	catalog.thresholds	catalog	mapped	definition-only	erbUsage:original-game/ERB/システム関係/SELL_MILK.ERB:13 ELSEIF EXP:54 <= EXPLV:4
EXPLV:5	EXPLV	5	fixed-index	erbUsage		71	0	0	52	catalog	catalog.thresholds	catalog	mapped	definition-only	erbUsage:original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:137 IF ABL:10 >= 3 && EXP:21 >= EXPLV:5 && TALENT:76 == 0 && TALENT:85 == 0 && TALENT:184 == 0 && EXP:40 <= 1200 && CFLAG:621 != 1 && FLAG:110 == 0
EXPNAME:<dynamic>	EXPNAME	<dynamic>	dynamic-index	erbUsage	(LOCAL:3) | A | COUNT | K | LOCAL	16	0	0	10	catalog	catalog.*Definitions	catalog	mapped	definition-only	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:155 IF STRLENS(EXPNAME:(LOCAL:3)) > 0
EXPNAME	EXPNAME		family-declaration	variableSize		0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	variableSize:original-game/CSV/VariableSize.CSV:None EXPNAME,1000
EXPNAME:0	EXPNAME	0	fixed-index	csvDefinition|erbUsage	V경험	13	0	0	11	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:4 0,V경험
EXPNAME:1	EXPNAME	1	fixed-index	csvDefinition|erbUsage	A경험	7	0	0	7	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:5 1,A경험
EXPNAME:10	EXPNAME	10	fixed-index	csvDefinition|erbUsage	자위경험	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:13 10,자위경험
EXPNAME:101	EXPNAME	101	fixed-index	csvDefinition	남친과의 SEX회수	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:73 101,남친과의 SEX회수
EXPNAME:102	EXPNAME	102	fixed-index	csvDefinition	코스프레경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:74 102,코스프레경험
EXPNAME:103	EXPNAME	103	fixed-index	csvDefinition	치한경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:75 103,치한경험
EXPNAME:104	EXPNAME	104	fixed-index	csvDefinition	섹프와의 SEX회수	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:76 104,섹프와의 SEX회수
EXPNAME:105	EXPNAME	105	fixed-index	csvDefinition	레이프회수	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:77 105,레이프회수
EXPNAME:107	EXPNAME	107	fixed-index	csvDefinition	캐릭터 매각경험(MASTER)	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:78 107,캐릭터 매각경험(MASTER)
EXPNAME:108	EXPNAME	108	fixed-index	csvDefinition	직원 네토라레경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:79 108,직원 네토라레경험
EXPNAME:109	EXPNAME	109	fixed-index	csvDefinition	교제인원수	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:80 109,교제인원수
EXPNAME:11	EXPNAME	11	fixed-index	csvDefinition|erbUsage	지도자위경험	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:14 11,지도자위경험
EXPNAME:110	EXPNAME	110	fixed-index	csvDefinition	RB단 성격개선경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:81 110,RB단 성격개선경험
EXPNAME:111	EXPNAME	111	fixed-index	csvDefinition	이미지체인지횟수	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:82 111,이미지체인지횟수
EXPNAME:112	EXPNAME	112	fixed-index	csvDefinition	비속어 지도횟수	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:83 112,비속어 지도횟수
EXPNAME:12	EXPNAME	12	fixed-index	csvDefinition|erbUsage	야외노출경험	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:15 12,야외노출경험
EXPNAME:120	EXPNAME	120	fixed-index	csvDefinition	미용트레이닝경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:84 120,미용트레이닝경험
EXPNAME:121	EXPNAME	121	fixed-index	csvDefinition	운동트레이닝경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:85 121,운동트레이닝경험
EXPNAME:122	EXPNAME	122	fixed-index	csvDefinition	학업트레이닝경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:86 122,학업트레이닝경험
EXPNAME:123	EXPNAME	123	fixed-index	csvDefinition	오타쿠트레이닝경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:87 123,오타쿠트레이닝경험
EXPNAME:124	EXPNAME	124	fixed-index	csvDefinition	스페셜 에스테사용경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:88 124,스페셜 에스테사용경험
EXPNAME:13	EXPNAME	13	fixed-index	csvDefinition	C개발경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:16 13,C개발경험
EXPNAME:130	EXPNAME	130	fixed-index	csvDefinition	카논 아르바이트	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:91 130,카논 아르바이트
EXPNAME:131	EXPNAME	131	fixed-index	csvDefinition	사오리 아르바이트	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:92 131,사오리 아르바이트
EXPNAME:132	EXPNAME	132	fixed-index	csvDefinition	유카코 아르바이트	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:93 132,유카코 아르바이트
EXPNAME:133	EXPNAME	133	fixed-index	csvDefinition	하루노 아르바이트	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:94 133,하루노 아르바이트
EXPNAME:134	EXPNAME	134	fixed-index	csvDefinition	엘레나 아르바이트	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:95 134,엘레나 아르바이트
EXPNAME:135	EXPNAME	135	fixed-index	csvDefinition	아이샤 아르바이트	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:96 135,아이샤 아르바이트
EXPNAME:136	EXPNAME	136	fixed-index	csvDefinition	오토하 아르바이트	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:97 136,오토하 아르바이트
EXPNAME:137	EXPNAME	137	fixed-index	csvDefinition	마리 아르바이트	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:98 137,마리 아르바이트
EXPNAME:14	EXPNAME	14	fixed-index	csvDefinition|erbUsage	B개발경험	8	0	0	9	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:17 14,B개발경험
EXPNAME:15	EXPNAME	15	fixed-index	csvDefinition	V개발경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:18 15,V개발경험
EXPNAME:16	EXPNAME	16	fixed-index	csvDefinition	A개발경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:19 16,A개발경험
EXPNAME:2	EXPNAME	2	fixed-index	csvDefinition|erbUsage	절정경험	15	0	0	11	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:6 2,절정경험
EXPNAME:20	EXPNAME	20	fixed-index	csvDefinition|erbUsage	정액경험	17	0	0	10	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:21 20,정액경험
EXPNAME:21	EXPNAME	21	fixed-index	csvDefinition|erbUsage	봉사쾌락경험	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:22 21,봉사쾌락경험
EXPNAME:22	EXPNAME	22	fixed-index	csvDefinition|erbUsage	펠라경험	15	0	0	16	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:23 22,펠라경험
EXPNAME:23	EXPNAME	23	fixed-index	csvDefinition|erbUsage	애정경험	41	0	0	41	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:24 23,애정경험
EXPNAME:3	EXPNAME	3	fixed-index	csvDefinition|erbUsage	사정경험	6	0	0	5	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:7 3,사정경험
EXPNAME:30	EXPNAME	30	fixed-index	csvDefinition|erbUsage	피학쾌락경험	9	0	0	6	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:26 30,피학쾌락경험
EXPNAME:31	EXPNAME	31	fixed-index	csvDefinition|erbUsage	방뇨경험	8	0	0	5	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:27 31,방뇨경험
EXPNAME:32	EXPNAME	32	fixed-index	csvDefinition	A쾌락경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:28 32,A쾌락경험
EXPNAME:33	EXPNAME	33	fixed-index	csvDefinition|erbUsage	가학쾌락경험	9	0	0	7	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:29 33,가학쾌락경험
EXPNAME:34	EXPNAME	34	fixed-index	csvDefinition	C경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:30 34,C경험
EXPNAME:35	EXPNAME	35	fixed-index	csvDefinition	B경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:31 35,B경험
EXPNAME:4	EXPNAME	4	fixed-index	csvDefinition	삽입경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:8 4,삽입경험
EXPNAME:40	EXPNAME	40	fixed-index	csvDefinition|erbUsage	레즈경험	104	0	0	94	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:33 40,레즈경험
EXPNAME:41	EXPNAME	41	fixed-index	csvDefinition|erbUsage	BL경험	84	0	0	76	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:34 41,BL경험
EXPNAME:5	EXPNAME	5	fixed-index	csvDefinition|erbUsage	성교경험	14	0	0	8	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:9 5,성교경험
EXPNAME:50	EXPNAME	50	fixed-index	csvDefinition|erbUsage	이상경험	55	0	0	40	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:36 50,이상경험
EXPNAME:51	EXPNAME	51	fixed-index	csvDefinition|erbUsage	긴박경험	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:37 51,긴박경험
EXPNAME:52	EXPNAME	52	fixed-index	csvDefinition	V확장경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:38 52,V확장경험
EXPNAME:53	EXPNAME	53	fixed-index	csvDefinition	A확장경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:39 53,A확장경험
EXPNAME:54	EXPNAME	54	fixed-index	csvDefinition|erbUsage	분유경험	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:40 54,분유경험
EXPNAME:55	EXPNAME	55	fixed-index	csvDefinition|erbUsage	촉수경험	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:41 55,촉수경험
EXPNAME:56	EXPNAME	56	fixed-index	csvDefinition|erbUsage	수간경험	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:42 56,수간경험
EXPNAME:57	EXPNAME	57	fixed-index	csvDefinition|erbUsage	약물경험	7	0	0	6	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:43 57,약물경험
EXPNAME:58	EXPNAME	58	fixed-index	csvDefinition|erbUsage	유간경험	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:44 58,유간경험
EXPNAME:59	EXPNAME	59	fixed-index	csvDefinition	산란경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:45 59,산란경험
EXPNAME:60	EXPNAME	60	fixed-index	csvDefinition|erbUsage	출산경험	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:46 60,출산경험
EXPNAME:61	EXPNAME	61	fixed-index	csvDefinition|erbUsage	요리경험	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:50 61,요리경험
EXPNAME:65	EXPNAME	65	fixed-index	csvDefinition	지도실신경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:48 65,지도실신경험
EXPNAME:70	EXPNAME	70	fixed-index	csvDefinition|erbUsage	피사경험	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:51 70,피사경험
EXPNAME:71	EXPNAME	71	fixed-index	csvDefinition|erbUsage	가창경험	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:52 71,가창경험
EXPNAME:72	EXPNAME	72	fixed-index	csvDefinition|erbUsage	무용경험	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:53 72,무용경험
EXPNAME:73	EXPNAME	73	fixed-index	csvDefinition|erbUsage	대화경험	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:54 73,대화경험
EXPNAME:74	EXPNAME	74	fixed-index	csvDefinition|erbUsage	매춘경험	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:55 74,매춘경험
EXPNAME:75	EXPNAME	75	fixed-index	csvDefinition	영업애정경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:56 75,영업애정경험
EXPNAME:76	EXPNAME	76	fixed-index	csvDefinition	AV출연경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:57 76,AV출연경험
EXPNAME:77	EXPNAME	77	fixed-index	csvDefinition	아르바이트경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:58 77,아르바이트경험
EXPNAME:78	EXPNAME	78	fixed-index	csvDefinition	접객경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:59 78,접객경험
EXPNAME:79	EXPNAME	79	fixed-index	csvDefinition	모델경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:60 79,모델경험
EXPNAME:8	EXPNAME	8	fixed-index	csvDefinition	정음절정경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:10 8,정음절정경험
EXPNAME:80	EXPNAME	80	fixed-index	csvDefinition	지명경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:61 80,지명경험
EXPNAME:81	EXPNAME	81	fixed-index	csvDefinition	애프터경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:62 81,애프터경험
EXPNAME:82	EXPNAME	82	fixed-index	csvDefinition	성우경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:63 82,성우경험
EXPNAME:83	EXPNAME	83	fixed-index	csvDefinition	작화경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:64 83,작화경험
EXPNAME:84	EXPNAME	84	fixed-index	csvDefinition	치료효과경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:65 84,치료효과경험
EXPNAME:9	EXPNAME	9	fixed-index	csvDefinition	감독경험	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:11 9,감독경험
EXPNAME:90	EXPNAME	90	fixed-index	csvDefinition	공헌도	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:66 90,공헌도
EXPNAME:91	EXPNAME	91	fixed-index	csvDefinition	인기	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/exp.csv:67 91,인기
