candidate	family	domains	accessKeyCount	totalCount	readCount	writeCount	fileCount	sampleAccessKeys	sampleFiles
TEQUIP:22	TEQUIP	feature-session|interaction|equipment|missingMapping	1	48	42	6	8	TEQUIP:22	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:806 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:809 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:812
ABL:40	ABL	people	1	47	46	1	7	ABL:40	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:741 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:777 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:812
ABL:41	ABL	people	1	47	46	1	5	ABL:41	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:954 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:956 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:958
CFLAG:606	CFLAG	people|body|feature-state|world|missingMapping	3	47	31	16	5	CFLAG:606, CFLAG:COUNT:606, CFLAG:RESULT:606	original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB:135 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB:138 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB:141
TALENT:50	TALENT	people|body|missingMapping	3	47	41	6	12	TALENT:50, TALENT:ASSI:50, TALENT:COUNT:50	original-game/ERB/イベント関係/ADD_ANGEL.ERB:83 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:177 | original-game/ERB/システム関係/INFO.ERB:1209
CFLAG:102	CFLAG	people|body|feature-state|world|missingMapping	8	46	36	10	4	CFLAG:102, CFLAG:ASSI:102, CFLAG:C:102, CFLAG:COUNT:102, CFLAG:D:102, CFLAG:MASTER:102, CFLAG:T:102, CFLAG:TARGET:102	original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:276 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:365 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:398
EXP:5	EXP	people|body|missingMapping	10	46	18	28	21	EXP:5, EXP:ASSI:5, EXP:C:5, EXP:COUNT:5, EXP:C_NUM:5, EXP:D:5, EXP:L:5, EXP:LOCAL:5	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:172 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:258 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:287
TALENT:10	TALENT	people|body|missingMapping	3	46	46	0	15	TALENT:10, TALENT:COUNT:10, TALENT:C_NUM:10	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:439 | original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:688 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:141
TALENT:400	TALENT	people|body|missingMapping	6	46	40	6	21	TALENT:400, TALENT:ASSI:400, TALENT:COUNT:400, TALENT:LOCAL:400, TALENT:RESULT:400, TALENT:TARGET:400	original-game/ERB/イベント関係/ADD_ANGEL.ERB:110 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:990 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:142
TALENT:89	TALENT	people|body|missingMapping	5	46	42	4	15	TALENT:89, TALENT:ASSI:89, TALENT:COUNT:89, TALENT:LOCAL:89, TALENT:X:89	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:1740 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:564 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:568
EXP:2	EXP	people|body|missingMapping	8	45	23	22	18	EXP:(LOCAL:4):2, EXP:2, EXP:COUNT:2, EXP:LOCAL:2, EXP:PLAYER:2, EXP:TARGET:2, EXP:f_actor:2, EXP:s_actor:2	original-game/ERB/システム関係/面接/INTERVIEW.ERB:1425 | original-game/ERB/システム関係/面接/INTERVIEW.ERB:1686 | original-game/ERB/システム関係/面接/INTERVIEW.ERB:1873
JUEL:4	JUEL	body|people	5	45	12	33	13	JUEL:4, JUEL:ARG:4, JUEL:COUNT:4, JUEL:L:4, JUEL:TARGET:4	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:260 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:370 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:763
CSTR:6	CSTR	text|people|body|missingMapping	2	44	1	43	3	CSTR:6, CSTR:COUNT:6	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:202 | original-game/ERB/システム関係/OTHER_CALC.ERB:10 | original-game/ERB/システム関係/OTHER_CALC.ERB:12
TALENT:52	TALENT	people|body|missingMapping	4	44	42	2	18	TALENT:52, TALENT:ASSI:52, TALENT:COUNT:52, TALENT:PLAYER:52	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:2634 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:2651 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:2674
ABLNAME:16	ABLNAME	catalog	1	43	43	0	10	ABLNAME:16	original-game/ERB/システム関係/SELL_CHARA.ERB:307 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:1722 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:1725
CFLAG:161	CFLAG	people|body|feature-state|world|missingMapping	7	43	23	20	14	CFLAG:161, CFLAG:ASSI:161, CFLAG:COUNT:161, CFLAG:C_NUM:161, CFLAG:LOCAL:161, CFLAG:MASTER:161, CFLAG:PLAYER:161	original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:393 | original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB:157 | original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB:158
CFLAG:163	CFLAG	people|body|feature-state|world|missingMapping	6	43	18	25	12	CFLAG:163, CFLAG:ASSI:163, CFLAG:COUNT:163, CFLAG:C_NUM:163, CFLAG:LOCAL:163, CFLAG:PLAYER:163	original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:320 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:323 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:326
FLAG:68	FLAG	world|missingMapping	1	43	15	28	2	FLAG:68	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:49 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:51 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:53
TEQUIP:45	TEQUIP	feature-session|interaction|equipment|missingMapping	1	43	42	1	8	TEQUIP:45	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:36 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:1577 | original-game/ERB/システム関係/INFO.ERB:1017
TFLAG:0	TFLAG	feature-session|interaction|missingMapping	1	43	17	26	10	TFLAG:0	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:105 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:206 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:322
CFLAG:618	CFLAG	people|body|feature-state|world|missingMapping	2	42	40	2	1	CFLAG:618, CFLAG:COUNT:618	original-game/ERB/システム関係/OTHER_CALC.ERB:8 | original-game/ERB/システム関係/OTHER_CALC.ERB:9 | original-game/ERB/システム関係/OTHER_CALC.ERB:11
FLAG:101	FLAG	world|missingMapping	1	42	35	7	5	FLAG:101	original-game/ERB/イベント関係/EVENT_TURNEND.ERB:125 | original-game/ERB/イベント関係/EVENT_TURNEND.ERB:145 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:110
TALENT:180	TALENT	people|body|missingMapping	4	42	37	5	19	TALENT:(LOCAL:4):180, TALENT:180, TALENT:COUNT:180, TALENT:TARGET:180	original-game/ERB/システム関係/面接/INTERVIEW.ERB:713 | original-game/ERB/イベント関係/ADD_ANGEL.ERB:103 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:127
TALENT:36	TALENT	people|body|missingMapping	5	42	35	7	17	TALENT:36, TALENT:COUNT:36, TALENT:LOCAL:36, TALENT:RESULT:36, TALENT:T:36	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:1228 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:571 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND_LOOKSCHANGE.ERB:225
TALENT:81	TALENT	people|body|missingMapping	6	42	32	10	12	TALENT:81, TALENT:ASSI:81, TALENT:COUNT:81, TALENT:LOCAL:81, TALENT:f_actor:81, TALENT:s_actor:81	original-game/ERB/イベント関係/ADD_ANGEL.ERB:86 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:487 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:115
TALENTNAME:85	TALENTNAME	catalog	1	42	42	0	10	TALENTNAME:85	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:784 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:37 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:37
TEQUIP:18	TEQUIP	feature-session|interaction|equipment|missingMapping	1	42	40	2	10	TEQUIP:18	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:842 | original-game/ERB/システム関係/INFO.ERB:1017 | original-game/ERB/システム関係/INFO.ERB:1089
ABL:71	ABL	people	3	41	39	2	9	ABL:71, ABL:COUNT:71, ABL:LOCAL:71	original-game/ERB/娼館関係/WORK_S_CONCERT.ERB:638 | original-game/ERB/指導関係/COMF56.ERB:176 | original-game/ERB/指導関係/COMF56.ERB:177
ABL:72	ABL	people	3	41	39	2	9	ABL:72, ABL:COUNT:72, ABL:LOCAL:72	original-game/ERB/システム関係/PROF.ERB:94 | original-game/ERB/娼館関係/WORK_S_CONCERT.ERB:640 | original-game/ERB/娼館関係/WORK_S_STRIP.ERB:928
EXP:90	EXP	people|body|missingMapping	1	41	31	10	8	EXP:MASTER:90	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:205 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:207 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:209
EXPNAME:23	EXPNAME	catalog	1	41	41	0	10	EXPNAME:23	original-game/ERB/指導関係/COMF0.ERB:165 | original-game/ERB/指導関係/COMF1.ERB:92 | original-game/ERB/指導関係/COMF122.ERB:495
TALENT:24	TALENT	people|body|missingMapping	7	41	32	9	14	TALENT:24, TALENT:ASSI:24, TALENT:COUNT:24, TALENT:C_NUM:24, TALENT:LOCAL:24, TALENT:f_actor:24, TALENT:s_actor:24	original-game/ERB/イベント関係/ADD_ANGEL.ERB:81 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:477 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:309
TALENT:413	TALENT	people|body|missingMapping	3	41	40	1	13	TALENT:(LOCAL:4):413, TALENT:413, TALENT:TARGET:413	original-game/ERB/システム関係/面接/INTERVIEW.ERB:672 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:1447 | original-game/ERB/システム関係/SELL_CHARA_ESTIMATE.ERB:717
TALENT:75	TALENT	people|body|missingMapping	5	41	32	9	15	TALENT:75, TALENT:ASSI:75, TALENT:COUNT:75, TALENT:LOCAL:75, TALENT:TARGET:75	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:230 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:339 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:638
UP:5	UP	feature-session	1	41	21	20	5	UP:5	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:1477 | original-game/ERB/システム関係/PASSOUT.ERB:514 | original-game/ERB/システム関係/PASSOUT.ERB:516
CFLAG:175	CFLAG	people|body|feature-state|world|missingMapping	2	40	37	3	4	CFLAG:175, CFLAG:C_NUM:175	original-game/ERB/システム関係/衣服/FUNC_UNDERWEAR.ERB:58 | original-game/ERB/システム関係/衣服/FUNC_UNDERWEAR.ERB:60 | original-game/ERB/システム関係/衣服/FUNC_UNDERWEAR.ERB:62
CFLAG:177	CFLAG	people|body|feature-state|world|missingMapping	2	40	36	4	4	CFLAG:177, CFLAG:C_NUM:177	original-game/ERB/システム関係/衣服/FUNC_UNDERWEAR.ERB:161 | original-game/ERB/システム関係/衣服/FUNC_UNDERWEAR.ERB:163 | original-game/ERB/システム関係/衣服/FUNC_UNDERWEAR.ERB:165
TALENT:220	TALENT	people|body|missingMapping	4	40	38	2	15	TALENT:220, TALENT:ASSI:220, TALENT:COUNT:220, TALENT:TARGET:220	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:440 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:506 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:52
TALENT:509	TALENT	people|body|missingMapping	4	40	37	3	16	TALENT:509, TALENT:COUNT:509, TALENT:C_NUM:509, TALENT:LOCAL:509	original-game/ERB/システム関係/INFO.ERB:309 | original-game/ERB/システム関係/INFO.ERB:314 | original-game/ERB/システム関係/INFO.ERB:1173
TALENTNAME:35	TALENTNAME	catalog	1	40	40	0	10	TALENTNAME:35	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:335 | original-game/ERB/指導関係/COMF122.ERB:84 | original-game/ERB/指導関係/COMF123.ERB:86
TEQUIP:46	TEQUIP	feature-session|interaction|equipment|missingMapping	1	40	38	2	10	TEQUIP:46	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:1576 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:100 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:1586
BASE:12	BASE	body|people	4	39	34	5	2	BASE:(LOCAL:4):12, BASE:12, BASE:COUNT:12, BASE:LOCAL:12	original-game/ERB/システム関係/面接/INTERVIEW.ERB:678 | original-game/ERB/システム関係/SYSTEM_BIRTHDAY.ERB:60 | original-game/ERB/システム関係/SYSTEM_BIRTHDAY.ERB:63
CFLAG:622	CFLAG	people|body|feature-state|world|missingMapping	5	39	25	14	8	CFLAG:(LOCAL:4):622, CFLAG:622, CFLAG:COUNT:622, CFLAG:LOCAL:622, CFLAG:T:622	original-game/ERB/システム関係/面接/INTERVIEW.ERB:1215 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:12 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:14
CFLAG:821	CFLAG	people|body|feature-state|world|missingMapping	8	39	14	25	14	CFLAG:(LOCAL:1):821, CFLAG:821, CFLAG:ASSI:821, CFLAG:COUNT:821, CFLAG:C_NUM:821, CFLAG:LOCAL:821, CFLAG:MASTER:821, CFLAG:PLAYER:821	original-game/ERB/システム関係/LYCEE.ERB:614 | original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB:449 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:412
GLOBAL:200	GLOBAL	world	1	39	37	2	10	GLOBAL:200	original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB:7 | original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB:594 | original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB:7
TALENT:221	TALENT	people|body|missingMapping	5	39	36	3	16	TALENT:(LOCAL:4):221, TALENT:221, TALENT:ARG:221, TALENT:COUNT:221, TALENT:TARGET:221	original-game/ERB/システム関係/面接/INTERVIEW.ERB:690 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:441 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:507
TFLAG:60	TFLAG	feature-session|interaction|missingMapping	1	39	36	3	6	TFLAG:60	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:717 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:788 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:790
FLAG:37	FLAG	world|missingMapping	1	38	35	3	10	FLAG:37	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:57 | original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:83 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:115
JUEL:8	JUEL	body|people	5	38	7	31	11	JUEL:8, JUEL:ARG:8, JUEL:COUNT:8, JUEL:f_actor:8, JUEL:s_actor:8	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:581 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:604 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:770
MARKNAME:1	MARKNAME	catalog	1	38	38	0	10	MARKNAME:1	original-game/ERB/指導関係/COMF122.ERB:51 | original-game/ERB/指導関係/COMF123.ERB:53 | original-game/ERB/指導関係/COMF124.ERB:51
PALAM:9	PALAM	body|feature-session	2	38	36	2	8	PALAM:9, PALAM:TARGET:9	original-game/ERB/システム関係/PASSOUT.ERB:35 | original-game/ERB/指導関係/COMF132.ERB:185 | original-game/ERB/指導関係/COMF132.ERB:187
TALENT:130	TALENT	people|body|missingMapping	7	38	28	10	14	TALENT:130, TALENT:C:130, TALENT:COUNT:130, TALENT:D:130, TALENT:RESULT:130, TALENT:T:130, TALENT:TARGET:130	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:1185 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:221 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:227
TALENT:136	TALENT	people|body|missingMapping	2	38	36	2	11	TALENT:136, TALENT:T:136	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:841 | original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:878 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:250
TALENT:520	TALENT	people|body|missingMapping	3	38	35	3	8	TALENT:520, TALENT:LOCAL:520, TALENT:T:520	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:964 | original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:271 | original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB:68
TFLAG:405	TFLAG	feature-session|interaction|missingMapping	1	38	36	2	1	TFLAG:405	original-game/ERB/システム関係/面接/INTERVIEW.ERB:55 | original-game/ERB/システム関係/面接/INTERVIEW.ERB:57 | original-game/ERB/システム関係/面接/INTERVIEW.ERB:104
UP:2	UP	feature-session	1	38	33	5	3	UP:2	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:1077 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:1124 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:1321
BASE:20	BASE	body|people	4	37	25	12	4	BASE:(LOCAL:4):20, BASE:20, BASE:COUNT:20, BASE:RESULT:20	original-game/ERB/システム関係/面接/INTERVIEW.ERB:917 | original-game/ERB/システム関係/面接/INTERVIEW.ERB:930 | original-game/ERB/システム関係/面接/INTERVIEW.ERB:930
BASE:8	BASE	body|people	2	37	20	17	2	BASE:8, BASE:COUNT:8	original-game/ERB/システム関係/SYSTEM_BIRTHDAY.ERB:29 | original-game/ERB/システム関係/SYSTEM_BIRTHDAY.ERB:32 | original-game/ERB/システム関係/SYSTEM_BIRTHDAY.ERB:34
CFLAG:33	CFLAG	people|body|feature-state|world|missingMapping	2	37	36	1	4	CFLAG:33, CFLAG:T:33	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:605 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:611 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:623
CFLAG:46	CFLAG	people|body|feature-state|world|missingMapping	5	37	22	15	12	CFLAG:46, CFLAG:C:46, CFLAG:CNUM:46, CFLAG:COUNT:46, CFLAG:D:46	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:414 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:480 | original-game/ERB/システム関係/PLEASE.ERB:340
CFLAG:831	CFLAG	people|body|feature-state|world|missingMapping	4	37	22	15	8	CFLAG:831, CFLAG:C_NUM:831, CFLAG:LOCAL:831, CFLAG:PLAYER:831	original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:583 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:558 | original-game/ERB/システム関係/初体験/LOSTANALVIRGIN_DETAIL.ERB:8
TALENT:16	TALENT	people|body|missingMapping	5	37	32	5	16	TALENT:16, TALENT:COUNT:16, TALENT:C_NUM:16, TALENT:RESULT:16, TALENT:T:16	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:454 | original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:848 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:2637
TALENT:74	TALENT	people|body|missingMapping	5	37	28	9	13	TALENT:74, TALENT:ASSI:74, TALENT:COUNT:74, TALENT:LOCAL:74, TALENT:TARGET:74	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:687 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:601 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:602
TALENT:77	TALENT	people|body|missingMapping	6	37	28	9	14	TALENT:77, TALENT:ASSI:77, TALENT:COUNT:77, TALENT:LOCAL:77, TALENT:TARGET:77, TALENT:X:77	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:663 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:664 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:668
CFLAG:111	CFLAG	people|body|feature-state|world|missingMapping	9	36	22	14	5	CFLAG:(LOCAL:10):111, CFLAG:111, CFLAG:ASSI:111, CFLAG:C:111, CFLAG:COUNT:111, CFLAG:D:111, CFLAG:MASTER:111, CFLAG:T:111	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:176 | original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:177 | original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:183
TFLAG:45	TFLAG	feature-session|interaction|missingMapping	1	36	30	6	2	TFLAG:45	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:446 | original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:451 | original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:453
BASE:4	BASE	body|people	2	35	19	16	4	BASE:MASTER:4, BASE:PLAYER:4	original-game/ERB/指導関係/COMF89.ERB:223 | original-game/ERB/指導関係/COMF89.ERB:225 | original-game/ERB/指導関係/COMF89.ERB:277
FLAG:540	FLAG	world|missingMapping	1	35	31	4	10	FLAG:540	original-game/ERB/イベント関係/BLACKGIRL.ERB:34 | original-game/ERB/イベント関係/EVENT_TURNEND.ERB:110 | original-game/ERB/イベント関係/EVENT_TURNEND.ERB:114
TALENT:105	TALENT	people|body|missingMapping	4	35	29	6	12	TALENT:105, TALENT:ASSI:105, TALENT:LOCAL:105, TALENT:T:105	original-game/ERB/イベント関係/ADD_CATASTROPH.ERB:14 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:772 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:774
TALENT:402	TALENT	people|body|missingMapping	6	35	32	3	17	TALENT:(LOCAL:4):402, TALENT:402, TALENT:COUNT:402, TALENT:LOCAL:402, TALENT:RESULT:402, TALENT:TARGET:402	original-game/ERB/システム関係/面接/INTERVIEW.ERB:727 | original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB:229 | original-game/ERB/システム関係/INFO.ERB:1167
UP:0	UP	feature-session	1	35	30	5	3	UP:0	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:987 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:1044 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:1122
CFLAG:13	CFLAG	people|body|feature-state|world|missingMapping	4	34	22	12	14	CFLAG:13, CFLAG:CNUM:13, CFLAG:COUNT:13, CFLAG:TARGET:13	original-game/ERB/システム関係/ORIGINAL.ERB:168 | original-game/ERB/システム関係/SHOP_YUUKAKU.ERB:257 | original-game/ERB/システム関係/SHOP_YUUKAKU.ERB:273
CSTR:51	CSTR	text|people|body|missingMapping	1	34	12	22	2	CSTR:MASTER:51	original-game/ERB/イベント関係/職業素質系/C_CLUB.ERB:48 | original-game/ERB/イベント関係/職業素質系/C_CLUB.ERB:56 | original-game/ERB/イベント関係/職業素質系/C_CLUB.ERB:62
